Frame,X,Y,Radius
13-47-09_6_0201,283,333,46
13-47-09_6_0202,277,337,49
13-47-09_6_0203,272,322,43
13-47-09_6_0204,271,331,41
13-47-09_6_0205,267,334,43
13-47-09_6_0206,279,321,29
13-47-09_6_0207,250,333,58
13-47-09_6_0208,254,317,51
13-47-09_6_0209,242,341,51
13-47-09_6_0210,251,327,34
13-47-09_6_0211,235,302,27
13-47-09_6_0212,215,304,18
13-47-09_6_0213,260,301,47
13-47-09_6_0214,169,296,24
13-47-09_6_0215,197,305,21
13-47-09_6_0216,169,295,27
13-47-09_6_0217,163,295,46
13-47-09_6_0218,175,293,38
13-47-09_6_0219,163,293,36
13-47-09_6_0220,157,287,39
13-47-09_6_0221,153,314,20
13-47-09_6_0222,151,315,20
13-47-09_6_0224,209,313,42
13-47-09_6_0225,187,398,45
13-47-09_6_0226,187,399,41
13-47-09_6_0227,181,406,38
13-47-09_6_0228,170,391,49
13-47-09_6_0229,193,406,25
13-47-09_6_0230,159,393,45
13-47-09_6_0231,167,404,35
13-47-09_6_0232,149,389,50
13-47-09_6_0233,151,395,42
13-47-09_6_0234,143,386,47
13-47-09_6_0235,137,386,47
13-47-09_6_0236,142,391,43
13-47-09_6_0237,157,399,22
13-47-09_6_0238,142,393,32
13-47-09_6_0239,123,389,38
13-47-09_6_0240,116,388,38
13-47-09_6_0241,103,387,43
13-47-09_6_0243,125,295,27
13-47-09_6_0245,145,226,17
13-47-09_6_0246,140,225,17
13-47-09_6_0249,131,155,33
13-47-09_7_0016,285,148,18
13-47-09_7_0018,289,154,19
13-47-09_7_0120,293,215,29
13-47-09_7_0121,278,237,39
13-47-09_7_0122,283,229,39
13-47-09_7_0123,290,231,41
13-47-09_7_0124,293,238,45
13-47-09_7_0125,271,257,20
13-47-09_7_0126,265,267,11
13-47-09_7_0127,267,275,13
13-47-09_7_0128,254,309,17
13-47-09_7_0129,278,313,38
13-47-09_7_0130,292,317,45
13-47-09_7_0131,297,319,46
13-47-09_7_0132,279,343,51
13-47-09_7_0133,285,380,39
13-47-09_7_0134,291,392,34
13-47-09_7_0135,290,387,35
13-47-09_7_0136,295,397,30
13-47-09_7_0137,295,386,37
13-47-09_7_0138,299,388,34
13-47-09_7_0139,311,382,46
13-47-09_7_0140,305,395,33
13-47-09_7_0141,305,386,38
13-47-09_7_0142,310,397,32
13-47-09_7_0143,311,386,39
13-47-09_7_0144,311,377,43
13-47-09_7_0145,314,383,41
13-47-09_7_0146,317,386,38
13-47-09_7_0147,320,385,39
13-47-09_7_0148,322,381,41
13-47-09_7_0149,327,386,37
13-47-09_7_0150,331,387,35
13-47-09_7_0151,332,382,41
13-47-09_7_0152,335,386,35
13-47-09_7_0153,338,387,38
13-47-09_7_0154,343,389,34
13-47-09_7_0155,345,388,34
13-47-09_7_0156,350,394,29
13-47-09_7_0157,343,400,25
13-47-09_7_0158,346,395,26
13-47-09_7_0159,353,380,38
13-47-09_7_0160,359,380,39
13-47-09_7_0161,362,383,37
13-47-09_7_0162,363,377,37
13-47-09_7_0163,368,391,30
13-47-09_7_0164,367,387,35
13-47-09_7_0165,369,395,29
13-47-09_7_0166,379,382,35
13-47-09_7_0167,380,383,35
13-47-09_7_0168,381,387,31
13-47-09_7_0169,383,383,34
13-47-09_7_0170,400,376,45
13-47-09_7_0171,392,389,30
13-47-09_7_0172,393,391,33
13-47-09_7_0173,399,385,35
13-47-09_7_0174,405,387,33
13-47-09_7_0175,401,380,37
13-47-09_7_0176,398,373,46
13-47-09_7_0177,412,387,34
13-47-09_7_0178,415,387,34
13-47-09_7_0179,421,382,37
13-47-09_7_0180,415,369,42
13-47-09_7_0181,431,369,29
13-47-09_7_0182,424,361,30
13-47-09_7_0183,430,389,34
13-47-09_7_0184,431,394,30
13-47-09_7_0185,430,397,31
13-47-09_7_0186,433,398,32
13-47-09_7_0187,436,397,31
13-47-09_7_0188,443,398,29
13-47-09_7_0189,443,399,26
13-47-09_7_0190,453,395,34
13-47-09_7_0191,446,401,31
13-47-09_7_0192,452,405,23
13-47-09_7_0193,452,399,32
13-47-09_7_0194,453,405,31
13-47-09_7_0195,455,406,31
13-47-09_7_0196,463,395,33
13-47-09_7_0197,463,409,30
13-47-09_7_0198,464,405,31
13-47-09_7_0199,476,401,39
13-47-09_7_0200,482,405,39
13-47-09_7_0201,472,404,31
13-47-09_7_0202,487,405,39
13-47-09_7_0203,479,400,31
13-47-09_7_0204,482,405,31
13-47-09_7_0205,482,410,29
13-47-09_7_0206,487,417,23
13-47-09_7_0207,487,407,30
13-47-09_7_0208,489,407,30
13-47-09_7_0209,493,412,26
13-47-09_7_0210,485,405,23
13-47-09_7_0211,512,395,38
13-47-09_7_0212,501,403,33
13-47-09_7_0213,506,401,31
13-47-09_7_0214,521,392,41
13-47-09_7_0215,531,385,50
13-47-09_7_0216,513,401,33
13-47-09_7_0217,517,403,31
13-47-09_7_0218,518,403,30
13-47-09_7_0219,523,403,31
13-47-09_7_0220,525,404,29
13-47-09_7_0221,535,393,33
13-47-09_7_0222,531,403,30
13-47-09_7_0223,537,401,29
13-47-09_7_0224,537,403,30
13-47-09_7_0225,543,403,29
13-47-09_7_0226,544,401,32
13-47-09_7_0227,548,398,30
13-47-09_7_0228,553,403,33
13-47-09_7_0229,553,406,29
13-47-09_7_0230,559,397,33
13-47-09_7_0231,556,405,29
13-47-09_7_0232,562,399,33
13-47-09_7_0233,567,406,32
13-47-09_7_0234,569,405,33
13-47-09_7_0235,568,410,27
13-47-09_7_0236,574,405,33
13-47-09_7_0237,575,407,30
13-47-09_7_0238,578,406,31
13-47-09_7_0239,578,410,27
13-47-09_7_0240,584,411,29
13-47-09_7_0241,585,409,28
13-47-09_7_0242,585,413,26
13-47-09_7_0243,591,411,30
13-47-09_7_0244,590,415,26
13-47-09_7_0245,597,411,31
13-47-09_7_0246,604,418,35
13-47-09_7_0247,601,410,30
13-47-09_7_0248,603,410,34
13-47-09_7_0249,607,415,31
13-47-09_7_0250,608,413,32
13-47-09_7_0251,610,415,32
13-47-09_7_0252,620,401,38
13-47-09_7_0253,617,418,30
13-47-09_7_0254,617,415,33
13-47-09_7_0255,620,415,33
13-47-09_7_0256,623,417,31
13-47-09_7_0257,625,418,30
13-47-09_7_0258,627,418,30
13-47-09_7_0259,629,418,30
13-47-09_7_0260,635,415,31
13-47-09_7_0261,637,416,33
13-47-09_7_0262,639,413,34
13-47-09_7_0263,638,416,27
13-47-09_7_0264,644,415,33
13-47-09_7_0265,641,415,30
13-47-09_7_0266,650,412,34
13-47-09_7_0267,652,409,37
13-47-09_7_0268,650,417,28
13-47-09_7_0269,656,412,33
13-47-09_7_0270,661,413,33
13-47-09_7_0271,662,413,31
13-47-09_7_0272,664,413,31
13-47-09_7_0273,667,415,30
13-47-09_7_0274,674,413,34
13-47-09_7_0275,671,411,29
13-47-09_7_0276,679,411,34
13-47-09_7_0277,685,411,37
13-47-09_7_0278,686,413,34
13-47-09_7_0279,688,406,31
13-47-09_7_0280,688,415,32
13-47-09_7_0281,693,422,26
13-47-09_7_0282,691,417,28
13-47-09_7_0283,694,416,28
13-47-09_7_0284,706,413,35
13-47-09_7_0285,699,423,21
13-47-09_7_0286,695,327,24
13-47-09_7_0287,697,425,18
13-47-09_7_0288,670,386,23
13-47-09_7_0289,703,427,17
13-47-09_7_0290,707,427,19
13-47-09_7_0292,723,421,31
