Frame,X,Y,Radius
13-47-09_6_0201,213,235,46
13-47-09_6_0202,207,239,49
13-47-09_6_0203,202,224,43
13-47-09_6_0204,201,233,41
13-47-09_6_0205,197,236,43
13-47-09_6_0206,209,223,29
13-47-09_6_0207,180,235,58
13-47-09_6_0208,184,219,51
13-47-09_6_0209,172,243,51
13-47-09_6_0210,181,229,34
13-47-09_6_0211,165,204,27
13-47-09_6_0212,145,206,18
13-47-09_6_0213,190,203,47
13-47-09_6_0214,99,198,24
13-47-09_6_0215,127,207,21
13-47-09_6_0216,99,197,27
13-47-09_6_0217,93,197,46
13-47-09_6_0218,105,195,38
13-47-09_6_0219,93,195,36
13-47-09_6_0220,87,189,39
13-47-09_6_0221,83,216,20
13-47-09_6_0222,81,217,20
13-47-09_6_0224,139,215,42
13-47-09_6_0225,117,300,45
13-47-09_6_0226,117,301,41
13-47-09_6_0227,111,308,38
13-47-09_6_0228,100,293,49
13-47-09_6_0229,123,308,25
13-47-09_6_0230,89,295,45
13-47-09_6_0231,97,306,35
13-47-09_6_0232,79,291,50
13-47-09_6_0233,81,297,42
13-47-09_6_0234,73,288,47
13-47-09_6_0235,67,288,47
13-47-09_6_0236,72,293,43
13-47-09_6_0237,87,301,22
13-47-09_6_0238,72,295,32
13-47-09_6_0239,53,291,38
13-47-09_6_0240,46,290,38
13-47-09_6_0241,33,289,43
13-47-09_6_0243,55,197,27
13-47-09_6_0245,75,128,17
13-47-09_6_0246,70,127,17
13-47-09_6_0249,61,57,33
13-47-09_7_0016,215,50,18
13-47-09_7_0018,219,56,19
13-47-09_7_0120,223,117,29
13-47-09_7_0121,208,139,39
13-47-09_7_0122,213,131,39
13-47-09_7_0123,220,133,41
13-47-09_7_0124,223,140,45
13-47-09_7_0125,201,159,20
13-47-09_7_0126,195,169,11
13-47-09_7_0127,197,177,13
13-47-09_7_0128,184,211,17
13-47-09_7_0129,208,215,38
13-47-09_7_0130,222,219,45
13-47-09_7_0131,227,221,46
13-47-09_7_0132,209,245,51
13-47-09_7_0133,215,282,39
13-47-09_7_0134,221,294,34
13-47-09_7_0135,220,289,35
13-47-09_7_0136,225,299,30
13-47-09_7_0137,225,288,37
13-47-09_7_0138,229,290,34
13-47-09_7_0139,241,284,46
13-47-09_7_0140,235,297,33
13-47-09_7_0141,235,288,38
13-47-09_7_0142,240,299,32
13-47-09_7_0143,241,288,39
13-47-09_7_0144,241,279,43
13-47-09_7_0145,244,285,41
13-47-09_7_0146,247,288,38
13-47-09_7_0147,250,287,39
13-47-09_7_0148,252,283,41
13-47-09_7_0149,257,288,37
13-47-09_7_0150,261,289,35
13-47-09_7_0151,262,284,41
13-47-09_7_0152,265,288,35
13-47-09_7_0153,268,289,38
13-47-09_7_0154,273,291,34
13-47-09_7_0155,275,290,34
13-47-09_7_0156,280,296,29
13-47-09_7_0157,273,302,25
13-47-09_7_0158,276,297,26
13-47-09_7_0159,283,282,38
13-47-09_7_0160,289,282,39
13-47-09_7_0161,292,285,37
13-47-09_7_0162,293,279,37
13-47-09_7_0163,298,293,30
13-47-09_7_0164,297,289,35
13-47-09_7_0165,299,297,29
13-47-09_7_0166,309,284,35
13-47-09_7_0167,310,285,35
13-47-09_7_0168,311,289,31
13-47-09_7_0169,313,285,34
13-47-09_7_0170,330,278,45
13-47-09_7_0171,322,291,30
13-47-09_7_0172,323,293,33
13-47-09_7_0173,329,287,35
13-47-09_7_0174,335,289,33
13-47-09_7_0175,331,282,37
13-47-09_7_0176,328,275,46
13-47-09_7_0177,342,289,34
13-47-09_7_0178,345,289,34
13-47-09_7_0179,351,284,37
13-47-09_7_0180,345,271,42
13-47-09_7_0181,361,271,29
13-47-09_7_0182,354,263,30
13-47-09_7_0183,360,291,34
13-47-09_7_0184,361,296,30
13-47-09_7_0185,360,299,31
13-47-09_7_0186,363,300,32
13-47-09_7_0187,366,299,31
13-47-09_7_0188,373,300,29
13-47-09_7_0189,373,301,26
13-47-09_7_0190,383,297,34
13-47-09_7_0191,376,303,31
13-47-09_7_0192,382,307,23
13-47-09_7_0193,382,301,32
13-47-09_7_0194,383,307,31
13-47-09_7_0195,385,308,31
13-47-09_7_0196,393,297,33
13-47-09_7_0197,393,311,30
13-47-09_7_0198,394,307,31
13-47-09_7_0199,406,303,39
13-47-09_7_0200,412,307,39
13-47-09_7_0201,402,306,31
13-47-09_7_0202,417,307,39
13-47-09_7_0203,409,302,31
13-47-09_7_0204,412,307,31
13-47-09_7_0205,412,312,29
13-47-09_7_0206,417,319,23
13-47-09_7_0207,417,309,30
13-47-09_7_0208,419,309,30
13-47-09_7_0209,423,314,26
13-47-09_7_0210,415,307,23
13-47-09_7_0211,442,297,38
13-47-09_7_0212,431,305,33
13-47-09_7_0213,436,303,31
13-47-09_7_0214,451,294,41
13-47-09_7_0215,461,287,50
13-47-09_7_0216,443,303,33
13-47-09_7_0217,447,305,31
13-47-09_7_0218,448,305,30
13-47-09_7_0219,453,305,31
13-47-09_7_0220,455,306,29
13-47-09_7_0221,465,295,33
13-47-09_7_0222,461,305,30
13-47-09_7_0223,467,303,29
13-47-09_7_0224,467,305,30
13-47-09_7_0225,473,305,29
13-47-09_7_0226,474,303,32
13-47-09_7_0227,478,300,30
13-47-09_7_0228,483,305,33
13-47-09_7_0229,483,308,29
13-47-09_7_0230,489,299,33
13-47-09_7_0231,486,307,29
13-47-09_7_0232,492,301,33
13-47-09_7_0233,497,308,32
13-47-09_7_0234,499,307,33
13-47-09_7_0235,498,312,27
13-47-09_7_0236,504,307,33
13-47-09_7_0237,505,309,30
13-47-09_7_0238,508,308,31
13-47-09_7_0239,508,312,27
13-47-09_7_0240,514,313,29
13-47-09_7_0241,515,311,28
13-47-09_7_0242,515,315,26
13-47-09_7_0243,521,313,30
13-47-09_7_0244,520,317,26
13-47-09_7_0245,527,313,31
13-47-09_7_0246,534,320,35
13-47-09_7_0247,531,312,30
13-47-09_7_0248,533,312,34
13-47-09_7_0249,537,317,31
13-47-09_7_0250,538,315,32
13-47-09_7_0251,540,317,32
13-47-09_7_0252,550,303,38
13-47-09_7_0253,547,320,30
13-47-09_7_0254,547,317,33
13-47-09_7_0255,550,317,33
13-47-09_7_0256,553,319,31
13-47-09_7_0257,555,320,30
13-47-09_7_0258,557,320,30
13-47-09_7_0259,559,320,30
13-47-09_7_0260,565,317,31
13-47-09_7_0261,567,318,33
13-47-09_7_0262,569,315,34
13-47-09_7_0263,568,318,27
13-47-09_7_0264,574,317,33
13-47-09_7_0265,571,317,30
13-47-09_7_0266,580,314,34
13-47-09_7_0267,582,311,37
13-47-09_7_0268,580,319,28
13-47-09_7_0269,586,314,33
13-47-09_7_0270,591,315,33
13-47-09_7_0271,592,315,31
13-47-09_7_0272,594,315,31
13-47-09_7_0273,597,317,30
13-47-09_7_0274,604,315,34
13-47-09_7_0275,601,313,29
13-47-09_7_0276,609,313,34
13-47-09_7_0277,615,313,37
13-47-09_7_0278,616,315,34
13-47-09_7_0279,618,308,31
13-47-09_7_0280,618,317,32
13-47-09_7_0281,623,324,26
13-47-09_7_0282,621,319,28
13-47-09_7_0283,624,318,28
13-47-09_7_0284,636,315,35
13-47-09_7_0285,629,325,21
13-47-09_7_0286,625,229,24
13-47-09_7_0287,627,327,18
13-47-09_7_0288,600,288,23
13-47-09_7_0289,633,329,17
13-47-09_7_0290,637,329,19
13-47-09_7_0292,653,323,31
